name;age;gender;penalty;time;status;score;id;member1country;member1lastname;member1firstname;member2country;member2lastname;member2firstname;member3country;member3lastname;member3firstname;member4country;member4lastname;member4firstname
Veli Mäen Säätiö;open;men;0;19:18:08;;131;73;FIN;Korkeakangas;Antti;FIN;Lehtimäki;Harri;FIN;Nikkola;Hannu
Vunder;open;women;0;22:30:30;;131;173;EST;Karmin;Monika;EST;Vaikjärv;Hedi
ROMANICHI;open;mixed;0;22:41:33;;131;245;LAT;Koskina;Ilva;LAT;Koskins;Romans
Nastolan Terä;superveteran;women;0;23:21:31;;131;179;FIN;Rantalainen;Arja;FIN;Rantalainen;Tuija
Irbis;open;men;0;23:35:23;;131;27;RUS;Abrosimov;Vasilij;RUS;Yakovlev;Egor
Tuuletallajad;open;mixed;0;23:40:21;;131;255;EST;Raidna;Raoul;EST;Jöesaar;Ülle;EST;Mesi;Maimu;EST;Mesi;Meelis
SUBUKSIS;veteran;women;0;23:41:54;;131;198;LAT;Lejasblusa;Anda;LAT;Zeile;Evita
Käib küll;open;men;0;16:45:36;;130;36;EST;Käärmann;Kaimo;EST;Talumaa;Toomas
Alchevsk Wanderers;superveteran;mixed;0;22:44:56;;130;259;UKR;Dritova;Tetyana;UKR;Shur;Yuriy
Kulgejad;veteran;mixed;0;23:13:14;;130;287;EST;Sipsaka;Andrus;EST;Jalakas;Inger
Tuvikeseta;open;men;0;17:08:23;;129;68;EST;Kikerpill;Lauri;EST;Mitt;Risto;EST;Mahla;Indrek
Metsas on tore!;veteran;women;0;23:07:35;;129;195;EST;Roosipuu;Maris;EST;Järv;Anu
Oskar ja söbrad;open;men;0;17:50:47;;126;46;EST;Arro;Andres;EST;Ilp;Ragnar;EST;Keiv;Inver
CGI;open;mixed;0;21:27:42;;125;215;EST;Vähi;Erkki;EST;Peiker;Kaisa
Sääsehirm;open;mixed;0;17:52:28;;124;253;EST;Jöeste;Tarvo;EST;Lilleoru;Merle
Soovahtijad;open;men;0;21:25:18;;121;58;EST;Vahi;Jaanus;EST;Soosalu;Armin
Bolton Wanderers;veteran;men;0;22:50:04;;121;103;NED;Mohammad;Ahmed;NED;Mohammed;Shahid
HBM JK;open;men;0;17:28:38;;120;24;RUS;Slavinskii;Valerii;RUS;Kuvshinov;Andrey
Hiiturit;veteran;women;0;17:35:21;;120;190;FIN;Pajunen;Tuula;FIN;Vuorenpää;Virva
Team Rolling Stones;superveteran;men;0;21:24:37;;118;92;FIN;Hovi;Kari;FIN;Nissinen;Erkki
HP-Sport team;open;mixed;0;23:16:17;;118;225;EST;Pajuste;Heiki;EST;Orav;Juula
ZOLA;superveteran;women;0;23:36:16;;118;181;RUS;Molotkova;Zoia;RUS;Uspenskaya;Larisa
TeemeKoos;veteran;mixed;0;17:11:17;;115;300;EST;Heinla;Tarmo;EST;Möek;Egon;EST;Möek;Tiia
DIVO;junior;men;0;22:50:46;;112;1;RUS;Nosyrev;Vladimir;RUS;Naumov;Dmitriy
Suusahullud;veteran;women;0;12:04:59;;110;200;EST;Saluri;Sigrid;EST;Vares;Made
HiPe;ultraveteran;mixed;0;23:42:42;;104;271;FIN;Syväterä;Hillevi;FIN;Syväterä;Pekka
Night macrame;open;women;0;22:46:57;;96;164;RUS;Grigorieva;Anastasia;RUS;Lisenenkova;Anna
Waterworld.ee;veteran;men;0;15:06:55;;95;145;EST;Sinkkonen;Markko;EST;Talviste;Einari
KK;open;men;0;20:49:21;;95;31;EST;Karin;Juhan;EST;Karu;Veiko
Nopsat;open;women;0;21:46:49;;93;165;FIN;Ahvonen;Elina;FIN;Lindqvist;Tiina
JK HERMES;superveteran;men;0;23:32:45;;92;83;EST;Soosalu;Arvo;EST;Vehlmann;Jaan
Timbuktu;veteran;women;0;17:19:48;;88;202;EST;Ainelo;Juta;EST;Einpaul;Virve
Danskerne;superveteran;mixed;0;20:50:59;;88;260;DEN;Scheye;Frede;DEN;Hansen;Lene;DEN;Munck;Svend-Erik
VS;veteran;men;0;17:39:12;;87;148;EST;Vardja;Vallo;EST;Savolainen;Silvar
Ukerdajad;open;women;0;12:20:38;;85;171;EST;Randman;Kaia;EST;Randman;Teele;EST;Metsmaa;Tiina
Walts;open;men;0;21:40:51;;62;71;LAT;Mednis;Artis;LAT;Mednis;Gatis
Ukrainian Girls;junior;women;0;21:38:59;;61;152;UKR;Stetsenko;Anastasasiya;UKR;Yanulyavichute;Eveliva
VLADAN;junior;mixed;0;10:01:16;;59;208;RUS;Solovyova;Anna;RUS;Lemesko;Vladislav
AEDlased 1;open;men;0;9:06:52;;48;11;EST;Dovbnja;Andrus;EST;Püss;Erki;EST;Hein;Mihkel
AEDlased 2;open;women;0;9:07:15;;48;155;EST;Amor;Annika;EST;Suuder;Ingrid;EST;Tamkivi;Irja
Phantom;veteran;men;0;10:01:08;;43;131;RUS;Syropiatov;Valerii;RUS;Talyzin;Igor
LRU Kiyv Ukraine;open;mixed;0;11:19:20;;43;234;UKR;Telendii;Oleksandr;UKR;Fabrychenko;Iryna
Rakvere OK;open;men;0;6:55:44;not finished;0;50;EST;Randman;Priit;EST;Kesaväli;Asso
Geniaalne Superkonn;open;women;0;11:09:58;not finished;0;161;EST;Hirv;Eleri;EST;Soots;Viivi-Anne
Marathon of Dangers;veteran;men;0;15:18:56;not finished;0;123;FIN;Holttinen;Olli-Pekka;FIN;Leppänen;Jaakko
V. Novgorod1;superveteran;men;0;0;disqualified;0;93;RUS;Zukovskiy;Aleksandr;RUS;Yan;Sergey
